Loading ...



file changed,removing cache [04b916889d1e01190c127aaea25102b8 != None]
len fTblCache: 0
len virtualOffs: 5095
end: 264085504


"Name","FunctionTable offset","FunctionTable Store offset"
"cPacketSysKickUser",0x0000000142befd80,0x0000000143a8bba8
"cEmSet",0x0000000142dac388,0x0000000143b2ce18
"sQuest::cQuestDataList",0x0000000142db8d18,0x0000000143b2e4d0
"nNpcAction::cActTentToWalk",0x0000000142d83cf0,0x0000000143b21c68
"nActEmCommon::GlideCombatNoUseFlyWay",0x0000000142cf5930,0x0000000143afbc88
"nActEmCommon::IdleToAngleBlendSequence",0x0000000142cf4780,0x0000000143afa478
"rGuildcardOpenData",0x0000000142bf3168,0x0000000143a8cb68
"uHazeFilter",0x0000000142eaffe8,0x000000014482b520
"uGUITutorialList::Data",0x0000000142e2c330,0x0000000143b41ff0
"nEffect::EffectTimeRedeemPreset",0x0000000142efbd00,0x0000000144835328
"cPlJumpPos",0x0000000142dac420,0x0000000143b2cd00
"nNpcAction::cActDropItem",0x0000000142d842b8,0x0000000143b21ed0
"uShellPlInsectDust",0x0000000142e4f7a8,0x0000000143b44da8
"rArmorUpgradeData",0x0000000142d99e98,0x0000000143b28478
"nEmDtTune::cEmAwayData",0x0000000142d26918,0x0000000143b07f88
"FixedFilterBase",0x0000000142d2c0e0,0x0000000143b094f8
"cEaseValue",0x0000000142b139e8,0x0000000143a35418
"cWwiseContainer",0x0000000142e97688,0x00000001448260a8
"nEffect::nTimelineParam::SpotLightBehavior",0x0000000142eaee88,0x000000014482b320
"nHmAction::cActFishingHitEndBig",0x0000000142d35700,0x0000000143b0ed40
"uShellPlKyokusya",0x0000000142e4fbf0,0x0000000143b44e18
"rActionAttrXml",0x0000000142d98b68,0x0000000143b28130
"cPacketOtomoDamage",0x0000000142d96928,0x0000000143b273d0
"nDraw::InputLayout",0x0000000142ec2838,0x00000001448305a8
"cpObjCollision::cNode",0x0000000142c66308,0x0000000143a97188
"uGUIHudNameHead",0x0000000142e14608,0x0000000143b40dc0
"cAISvDynamicPathFinding::UnitManagement::Unit",0x0000000142eee978,0x0000000144831a38
"uVolumeCuboid",0x0000000142ea39c8,0x0000000144828610
"nHmAction::cActFishingMissEndBigLand",0x0000000142d37248,0x0000000143b0ede8
"cCameraShaker",0x0000000142b12c68,0x0000000143a34c68
"cAINavMultiPathTrace::MultiTracePoint",0x0000000142e9c558,0x0000000144827550
"cWptutoWeaponDataXML",0x0000000142b61ab8,0x0000000143a48c58
"uGUIHudBowgunLockOn",0x0000000142e10588,0x0000000143b40950
"rPanelTutorialCategory",0x0000000142bf5130,0x0000000143a8d3f0
"nHmTransition::cLookAroundBustMotion",0x0000000142d4da78,0x0000000143b125d8
"uGUICommonButtonAssign",0x0000000142e06d70,0x0000000143b40438
"cpEffect",0x0000000142ea8878,0x0000000144829718
"nEffect::ExternFadeByDepth",0x0000000142eacac0,0x000000014482ad70
"cEmRepopSetterHolder",0x0000000142dac520,0x0000000143b2d630
"nHmTransition::cItemPresentGet",0x0000000142bdc260,0x0000000143a85828
"BindBase",0x0000000142d9a878,0x0000000143b28638
"cGUILoadingIcon",0x0000000142b36190,0x0000000143a3b708
"cpHmDamageCheck",0x0000000142c3ccb8,0x0000000143a950c8
"nEffect::TypeMesh",0x0000000142ebf8b8,0x000000014482e148
"nActOtomo::Collecting",0x0000000142d12ee8,0x0000000143b02c20
"nActOtomo::SetParalyseTrap",0x0000000142d12558,0x0000000143b04190
"nQuestFSM::MotionTurn",0x0000000142d8fb88,0x0000000143b24750
"uLlkObjectLight",0x0000000142e303b0,0x0000000143b42538
"uWpArrow",0x0000000142e57bd8,0x0000000143b458c0
"cZoneListener",0x0000000142ea9930,0x0000000144829d40
"uGUICommonDialog",0x0000000142e07198,0x0000000143b40470
"nNpcAI::GotoBehavior",0x0000000142d88cf0,0x0000000143b22678
"nAnimal::cAreaZone",0x0000000142d19f00,0x0000000143b05160
"nHmAction::cActWallOpenMap",0x0000000142d32608,0x0000000143b0b6c8
"nActEmCommon::SunbathBase",0x0000000142cf5990,0x0000000143afab40
"uEnvMapper",0x0000000142ef82e0,0x0000000144834708
"nActOtomo::WalkDrink",0x0000000142d10158,0x0000000143b02e88
"rFacialMotionTransControll",0x0000000142d9f730,0x0000000143b29b78
"cQuestFSMInfo",0x0000000142c68b18,0x0000000143a97b70
"cUnderWaterCheck",0x0000000142da88f0,0x0000000143b2bf08
"aSlimViewer",0x0000000142b0f520,0x0000000143a333f8
"nChat::ChatMessage",0x0000000142d1add8,0x0000000143b052b0
"sVolumeRenderer",0x0000000142e89aa0,0x0000000144823ca8
"nHmAction::cActTorrentStart",0x0000000142d33530,0x0000000143b0dbc0
"cEmRepopPointForSetData",0x0000000142b22170,0x0000000143a39640
"nEmDtTune::cEmRideConditionFlag",0x0000000142d268d0,0x0000000143b07c78
"nEffect::IItemPropertyInfo",0x0000000142ef0c20,0x00000001448327e8
"cPopPickData",0x0000000142c66dc0,0x0000000143a973f0
"nAISubsystem::cAIMsgActionEnd",0x0000000142ef7630,0x0000000144834318
"sCollision::ScrCollisionInfoOriginal",0x0000000142eef208,0x0000000144832418
"nAISubsystem::cAIBehaviorEndEvaluateWithCountParams",0x0000000142ea9de0,0x0000000144829fb8
"rMotionList",0x0000000142e922f8,0x0000000144824de8
"nHmTransition::cKireajiYellow",0x0000000142d4cde8,0x0000000143b10c78
"sCamera",0x0000000142e923c0,0x0000000144824e60
"nQuestFSM::RandomSet",0x0000000142d8f718,0x0000000143b25748
"nTimelineParam::ShellMultiCreate",0x0000000142db0040,0x0000000143b2d9d0
"cMakaItem",0x0000000142b20828,0x0000000143a38a38
"nEmFSM::TargetLengthCheck",0x0000000142d29ee8,0x0000000143b09108
"nActOtomo::SitGroom",0x0000000142d12df8,0x0000000143b01ad8
"nActOtomo::TarzanToTarzan",0x0000000142d11bf8,0x0000000143b02910
"nHmAction::cActMudDive",0x0000000142d32640,0x0000000143b0c7d8
"nHmAction::cActWormToParalyse",0x0000000142d35bc0,0x0000000143b0c4c8
"nPl::cZoneEnvInfo",0x0000000142b61ce0,0x0000000143a48d38
"ActivateModifier",0x0000000142effcb8,0x0000000144836d90
"nActEmCommon::DamageRideDown",0x0000000142cf6008,0x0000000143afacc8
"nEffect::ScreenSpaceCollision",0x0000000142ef5228,0x00000001448337c0
"nEmAction::cDirectionalDamageMotion",0x0000000142c6e440,0x0000000143adf790
"nEffect::ExternScaleAnim",0x0000000142eac960,0x000000014482acc8
"rNpcTextVoice",0x0000000142da4d08,0x0000000143b2ad40
"cEpvSoundParam::RequestData",0x0000000142b236c0,0x0000000143a39de8
"NewDOF",0x0000000142d2c050,0x0000000143b09a00
"nNpcAction::cActBallistaWait",0x0000000142d82f98,0x0000000143b212c8
"nEmDtTune::cEmEnterPosDataSet::cEmEnterPosStageData",0x0000000142d27688,0x0000000143b07f18
"nNpcAI::EvasionBehavior",0x0000000142be9980,0x0000000143a88748
"cpCollisionMotCtrl",0x0000000142c3b888,0x0000000143a94bf8
"cPacketRequestSessionBinary",0x0000000142bef370,0x0000000143a8b6d8
"nActOtomo::ClimbWall",0x0000000142d101f0,0x0000000143b02398
"sWwiseBgmManager::BgmBossInfoBase",0x0000000142dbd610,0x0000000143b316e8
"nEffect::EffectAttrColorTbl",0x0000000142bf1518,0x0000000143a8c430
"nEmAI::HalfCombatBehavior",0x0000000142c6f808,0x0000000143adfc28
"uCnsGroup::cGroup",0x0000000142ef1350,0x0000000144832bd8
"nMhAI::MovementOnceAction",0x0000000142d7bec8,0x0000000143b202d8
"nHmAction::cActCreepDashFront",0x0000000142d31e10,0x0000000143b0a890
"rArmManager",0x0000000142d99b40,0x0000000143b283d0
"nNpcAction::cActFastTravelLand",0x0000000142d845d0,0x0000000143b21d10
"cEmDamageCheck::cActionCount",0x0000000142b15368,0x0000000143a35a08
"MtGeomPlaneXZ",0x0000000143572c30,0x000000014485c460
"nEmDtTune::cMiniGameStaminaAttackValue",0x0000000142b17180,0x0000000143a36260
"cAISvNavWayPathFinding::ServiceInfo",0x0000000142e92fa0,0x0000000144825228
"nEffect::EffectDatabase",0x0000000142ef0c38,0x0000000144832858
"cAIFSMData::ClusterLog",0x0000000142e99078,0x0000000144826a00
"nHmAction::cActCreepSingleMotion",0x0000000142d33108,0x0000000143b0a900
"nAnimation::Tree::SingleNode",0x0000000142eecec0,0x0000000144830848
"rCharaMakePalette",0x0000000142bf0778,0x0000000143a8c008
"sArea::AreaInfo",0x0000000142e8ef88,0x0000000144824770
"nActOtomo::RunToDestination",0x0000000142d12db0,0x0000000143b01f00
"nHmAction::cActWallEggIdle",0x0000000142d36c00,0x0000000143b0b888
"cAIPacket",0x0000000142eee160,0x0000000144831680
"cPacketPlStateFlag",0x0000000142bee5e0,0x0000000143a8b048
"nPlCamAct::cMapBegin",0x0000000142c60578,0x0000000143a95c38
"cArmorData",0x0000000142b119e8,0x0000000143a34368
"uSdlColorCube",0x0000000142d2bee0,0x0000000143b09b50
"cFacilityBase",0x0000000142b24028,0x0000000143a3a0f8
"nPlTransition::cBreakItem",0x0000000142d8a920,0x0000000143b231a8
"nHmAction::cActWormHighIdle",0x0000000142d371e0,0x0000000143b0db18
"nHmAction::cActClimbPoleTop",0x0000000142d35ce8,0x0000000143b0ba48
"uGUIPugeeName",0x0000000142c27fc8,0x0000000143a92eb0
"nHmAction::cActRandomLayerMotion",0x0000000142d47fc0,0x0000000143b0f758
"nHmAction::Bust::cPoisonSign",0x0000000142d49028,0x0000000143b102f8
"cVillageStorySet",0x0000000142daa650,0x0000000143b2c4f0
"sLifeSim",0x0000000142db1680,0x0000000143b2da50
"MtPerformanceTimer",0x0000000142e81f60,0x0000000144823378
"cShakeParam",0x0000000142b12a68,0x0000000143a34c30
"nActEmCommon::DamageTailBreakBaseFly",0x0000000142cf6590,0x0000000143afae50
"rEquipDemoOtWeaponOfs",0x0000000142bf1e18,0x0000000143a8c6d0
"nHmTransition::cActCommandDownToUp",0x0000000142d4c408,0x0000000143b10e38
"cPacketOtomoKitchen",0x0000000142bec810,0x0000000143a8a210
"nActGmFishBase::BigFishQuickTurnRight",0x0000000142d0f148,0x0000000143b01750
"nActEmCommon::DamageTrapMaskFly",0x0000000142cf5b48,0x0000000143afade0
"uScrModel",0x0000000142e44d60,0x0000000143b43bd0
"nHmAction::cActEvent",0x0000000142d32ea0,0x0000000143b0a078
"nNpcAction::cActCampIdle",0x0000000142d83070,0x0000000143b21f78
"nCollision::cObjectBase",0x0000000142ea6120,0x0000000144828f50
"cGalleryListXML",0x0000000142b19ce8,0x0000000143a37258
"nPlCamAct::cDamageCatchAfter",0x0000000142c60238,0x0000000143a95a08
"cpObjCollision::cNodeIterator",0x0000000142c661e0,0x0000000143a971f8
"cAnimalBasicParam",0x0000000142d99178,0x0000000143b28280
"sCollision::SbcObject::cRegisterInfo",0x0000000142eedda8,0x0000000144831488
"uShellOtasukeIvy",0x0000000142e4d870,0x0000000143b44ac8
"uBindInstancePlacement",0x0000000142dd1e00,0x0000000143b33200
"nHmAction::cActArmWrestlingBattleCancel",0x0000000142d324a0,0x0000000143b0f248
"cpObjCollision::cGeom",0x0000000142c66360,0x0000000143a97150
"nHmTransition::cSliding",0x0000000142d4d130,0x0000000143b11110
"nWwise::GameParameterObject",0x0000000142eb9758,0x000000014482c9b8
"nHmAction::cActArmWrestlingLose",0x0000000142d33560,0x0000000143b0f2b8
"sCollision::cSbcArrayBP",0x0000000142eb18c0,0x000000014482b750
"rWwiseResourceListSetting",0x0000000142dab8d8,0x0000000143b2ca30
"nEmAI::BehaviorComponentBase",0x0000000142c6eef0,0x0000000143adf9f8
"uMhWater",0x0000000142e38e08,0x0000000143b43118
"cZoneHolder::cCustomZoneListener",0x0000000142c6e1f8,0x0000000143adf660
"cWSwordDataXML",0x0000000142c6d038,0x0000000143adf040
"uGUIItemSend",0x0000000142c22558,0x0000000143a92a90
"nEffect::Field",0x0000000142ea8b38,0x0000000144829988
"nHmAction::cActFastTravelLand",0x0000000142d4b310,0x0000000143b10920
"nHmAction::cActSlingerMushiAmiSuccess",0x0000000142d37148,0x0000000143b0d098
"sOtomo",0x0000000142db8168,0x0000000143b2e3d8
"nHmAction::cActTent",0x0000000142d4bc40,0x0000000143b10ab0
"nHmTransition::cDamageCatchNetWait",0x0000000142d4dba0,0x0000000143b11f48
"cExpeditionAbilityXML",0x0000000142b19328,0x0000000143a37028
"nEffect::nTimelineParam::TonemapFilter",0x0000000142e9f588,0x0000000144827e20
"nHmAction::cActUseItemASkillPutIdle",0x0000000142d34ed0,0x0000000143b0ead8
"nNpc::EvasionData",0x0000000142da4dc8,0x0000000143b2ae20
"uGUIHudRadar::GuideInsectController",0x0000000142e16538,0x0000000143b41138
"nActOtomo::WalkFollow",0x0000000142d11a60,0x0000000143b01e20
"uGUIHudTutorial",0x0000000142e187f0,0x0000000143b412d0
"aCharacterMakingBase::uOtomoMakeOtomo",0x0000000142aac470,0x0000000143a331e0
"nNpcAction::cActElevatorOut",0x0000000142d837d8,0x0000000143b22218
"nAnimal::cAreaShape",0x0000000142d19eb8,0x0000000143b05128
"uGUIHudRodLockOn",0x0000000142e17ac8,0x0000000143b411e0
"cFixedPropertyHolder",0x0000000142b242c0,0x0000000143a3a248
"successEffect",0x0000000142c224e0,
"nAISubsystem::cAIMovementController",0x0000000142ef73f0,0x0000000144834230
"cAISubsystemComponentController",0x0000000142eaa5b8,0x000000014482a188
"nHmTransition::cWeaponOnPrev",0x0000000142d4bef0,0x0000000143b10fc0
"nWwise::WwiseSwitchParam",0x0000000142eb9558,0x000000014482cbb0
"nActEmCommon::DamageDownCondition",0x0000000142cf64d8,0x0000000143afa948
"cGUIFontFilterBorder",0x0000000142ec0568,0x000000014482e770
"uCnsJointOffset",0x0000000142eb46b0,0x000000014482bfd0
"nQuestFSM::EvasionMove",0x0000000142d8fd28,0x0000000143b24a60
"ScreenSpaceReflection",0x0000000142d2bd60,0x0000000143b095d8
"nQuestFSM::IntegerSet",0x0000000142d90260,0x0000000143b26008
"TexFriendIcon",0x000000014171d10c,
"rConvexHull",0x0000000142ef3510,0x0000000144833318
"nActEmCommon::DamageSlide",0x0000000142cf5640,0x0000000143afb6d8
"uImagePlaneFilter",0x0000000142ea30a8,0x00000001448284f8
"cGUIItemIcon",0x0000000142b36138,0x0000000143a3b6d0
"uMhTinyChainModel",0x0000000142e38608,0x0000000143b43028
"nAISubsystem::FOVMemoryDataList",0x0000000142e9bc90,0x0000000144827030
"cAudioDirector",0x0000000142d9a638,0x0000000143b285c8
"uGUIChat::BackGroundControl",0x0000000142e05e40,0x0000000143b40400
"cColliderGeometryParam",0x0000000142ef9f00,0x0000000144834cd8
"nQuestFSM::TutorialGUI",0x0000000142d8fef0,0x0000000143b24398
"uGUIHudBallistaLockOn",0x0000000142c1e868,0x0000000143a92768
"cJointExBase",0x0000000142da1d88,0x0000000143b2a2f0
"cDiscoverEmSet",0x0000000142b13460,0x0000000143a350d0
"sCollision::Sbc::Parts",0x0000000142eb1880,0x000000014482b788
"uSdlLightProbe",0x0000000142d2c1e0,0x0000000143b09c30
"nHmTransition::cWeaponOn",0x0000000142d4da28,0x0000000143b10f88
"nHmAction::cActBallistaIdle",0x0000000142d32a50,0x0000000143b0f050
"nHmAction::cActGuildCardPose",0x0000000142d350e0,0x0000000143b0f360
"cPacketSysShareRingData",0x0000000142bf0110,0x0000000143a8bd68
"uGUIQuestPrepare",0x0000000142c2dcb8,0x0000000143a93260
"nPlTransition::cArmWrestlingBattleWait",0x0000000142d8a620,0x0000000143b23ec8
"cpJointExRev",0x0000000142c3d138,0x0000000143a95288
"cGUIStoryTargetCtrl",0x0000000142b1f818,0x0000000143a38368
"nNetwork::TagChecker",0x0000000142ef0dc0,0x0000000144832890
"rAudioDirector",0x0000000142d9a650,0x0000000143b28600
"uIvyFloor",0x0000000142e2f4e8,0x0000000143b42318
"nEffect::uEffectRadialBlurFilter",0x0000000142eb7d40,0x000000014482c358
"nMhEffect::PlEmissive",0x0000000142be92f0,0x0000000143a88688
"nHmAction::cActWallRunJump",0x0000000142d36638,0x0000000143b0b000
"cSetObject",0x0000000142c696f0,0x0000000143a97f30
"nEffect::TypeLightning",0x0000000142ef4f28,0x00000001448336e0
"rRarePopParamTable",0x0000000142da6870,0x0000000143b2b558
"uShellGroundIvy",0x0000000142e4c9e0,0x0000000143b44900
"nHmTransition::cDodge",0x0000000142d4c6a8,0x0000000143b10dc8
"nQuestFSM::EntryLeadersQuest",0x0000000142d8ef28,0x0000000143b24fa0
"cGimmickCommonDataXML",0x0000000142b32350,0x0000000143a3ae78
"ColadjBg",0x00000000d4c63068,
"uCnsChangeLmat",0x0000000142dd32a8,0x0000000143b33440
"uMhCamera",0x0000000142e31e08,0x0000000143b42918
"cGalleryList",0x0000000142b19cd0,0x0000000143a37220
"nHmAction::cActEggSlidingEnd",0x0000000142d34d88,0x0000000143b0e6e8
"MtCollisionUtil::MtFunc",0x0000000143571f38,0x000000014485c000
"ReflactionModifier::Container",0x0000000142effc88,0x0000000144837030
"cZoneCategoryPlayer",0x0000000142c6d3a8,0x0000000143adf1c8
"nActOtomo::TalkFriendWait",0x0000000142d11588,0x0000000143b03a58
"uMhModel",0x0000000142e341f8,0x0000000143b42cf0
"nPlCamAct::cDevLeg",0x0000000142c60b78,0x0000000143a96bc0
"cAITaskJobPrim",0x0000000142eef608,0x00000001448325d8
"uGUIBoxItemReplace",0x0000000142e03250,0x0000000143b40270
"nActPugee::WalkToTargetBase",0x0000000142b59300,0x0000000143a476f8
"rGuildcardFacialPack",0x0000000142bf2fb8,0x0000000143a8caf8
"nHmAction::cActAirRopeToTarzan",0x0000000142d327e8,0x0000000143b0d958
"MtCollisionMpr",0x0000000142e842d0,0x00000001448239a0
"cStopCheck",0x0000000142c6adf8,0x0000000143a98518
"nHmAction::Bust::cUseItemDrink",0x0000000142d499a0,0x0000000143b0fdb8
"cFacilityMakaPot",0x0000000142b24178,0x0000000143a3a1a0
"nShell::SeElement",0x0000000142d93d58,0x0000000143b267b0
"sShader",0x0000000142ea0638,0x0000000144827e68
"sWwiseSpacialData::BossList",0x0000000142dbdeb8,0x0000000143b31920
"nQuestFSM::SelectWindowSetting",0x0000000142d8fc10,0x0000000143b259b0
"rWwiseDynamicBankList",0x0000000142ef76f0,0x0000000144834388
"nEffect::IEffectItem",0x0000000142e9f2b0,0x00000001448278e0
"nHmAction::cActDamageSlip",0x0000000142d32298,0x0000000143b0bf18
"nRangeViewer::cRangeViewerParams",0x0000000142bea1a0,0x0000000143a889b0
"uConstraintLightController",0x0000000142c3bc80,0x0000000143a94c70
"nAISubsystem::cAIActionCommandMoveBase",0x0000000142e9bba0,0x0000000144827228
"MtGeomTriangle",0x0000000143571c28,0x000000014485bea8
"uDummyParent",0x0000000142c63b78,0x0000000143a96c70
"rContinueSetting::ListElem",0x0000000142bf0b00,0x0000000143a8c0e8
"nHmTransition::cHitResponse",0x0000000142d4bea8,0x0000000143b12610
"nNpcAction::cActEvasionTurn",0x0000000142d83ab8,0x0000000143b20d50
"cpObjCollision::cHitFlag",0x0000000142c662f0,0x0000000143a97310
"nHmAction::cActCreepMoveBack",0x0000000142d37010,0x0000000143b0a858
"uEffectModel",0x0000000142e98060,0x00000001448262b8
"nWwiseGenerator::ActionEventElement",0x0000000142e594b8,0x0000000143b45af8
"nActOtomo::FlatHideIdle",0x0000000142d12be8,0x0000000143b04f20
"nHmAction::cActWallUseItemDrink",0x0000000142d35998,0x0000000143b0b3b8
"nActOtomo::EquipMenuStart",0x0000000142d11f58,0x0000000143b045b8
"cpOtomoGmHistory",0x0000000142c67140,0x0000000143a974d0
"cVillageNpcSetter",0x0000000142dac7b0,0x0000000143b2cda8
"rAIConditionTree",0x0000000142ea4d50,0x0000000144828b28
"nHmAction::cActEventEnd",0x0000000142d337d8,0x0000000143b0a0b0
"cAISvPathFinding",0x0000000142e92ff0,0x0000000144824ff8
"cKeyboardPadData",0x0000000142b20238,0x0000000143a386b8
"nNpcAction::cActBulletTransport",0x0000000142d84528,0x0000000143b21488
"nEffect::TimelineResource",0x0000000142ea8b00,0x00000001448297c8
"uGUIKitchenInfo",0x0000000142c24ab0,0x0000000143a92c20
"BitIO",0x0000000142e98648,0x0000000144826360
"nActOtomo::ReactSound",0x0000000142d11380,0x0000000143b033c8
"uShellEmMagma",0x0000000142e4b250,0x0000000143b446d0
"nHmAction::cActWallClimbTop",0x0000000142d32538,0x0000000143b0ae78
"cPacketOtomoOnEvent",0x0000000142beca48,0x0000000143a8a328
"nUmbra::Object",0x0000000142efef08,0x0000000144836a40
"rEventDemoList",0x0000000142d9f420,0x0000000143b29ad0
"nPlCamAct::cDevEntireBody",0x0000000142c60590,0x0000000143a96b18
"nPlCamAct::cRideRecovery",0x0000000142c601f0,0x0000000143a957d8
"nHmAction::cActClimbPoleDamageEar",0x0000000142d35558,0x0000000143b0bc40
"nPlTransition::cSlidingEnd",0x0000000142d8a2a0,0x0000000143b22a70
"nHmAction::cActRun",0x0000000142d35c98,0x0000000143b0a190
"nAISubsystem::cAIListenerQueueCommandControllerForQueueCommand",0x0000000142eaa790,0x000000014482a310
"chatSimplicity",0x00000001502d1570,
"nEm::cCombatSignData",0x0000000142d26278,0x0000000143b072a0
"uColorCorrectOverrider",0x0000000142df6af0,0x0000000143b3f400
"nDraw::DepthStencilView",0x0000000142e8c520,0x0000000144823f78
"rContactManager",0x0000000142d9c2b8,0x0000000143b28cc8
"nAISubsystem::FOVScanPacket",0x0000000142e9bbd8,0x0000000144826fc0
"cAISvPathCostManager::CostInfoCounter",0x0000000142e93410,0x00000001448252d0
"nNpc::GotoParam",0x0000000142d81cd8,0x0000000143b208e8
"nEmDtTune::cMeatData",0x0000000142d26900,0x0000000143b076c8
"nEmDtTune::cHoldEmDamageActionRate",0x0000000142b171c0,0x0000000143a36298
"cQuestNpcSetter",0x0000000142dac6d0,0x0000000143b2cd70
"rPlTalkNpcCamParam",0x0000000142da59e8,0x0000000143b2b1d8
"uGUILeadersMissionClear",0x0000000142c26e80,0x0000000143a92d70
"cpModelPartsManager",0x0000000142c65b00,0x0000000143a96fc8
"rUserDictionaryList",0x0000000142bf6c10,0x0000000143a8d930
"nHmAction::cActFaceupToParalyse",0x0000000142d34a10,0x0000000143b0c458
"rAISetCostInfo",0x0000000142d98fd8,0x0000000143b28248
"cNpcWeaponList",0x0000000142bf46d0,0x0000000143a8d150
"nNpcAction::cActTraceRunStart",0x0000000142d82e80,0x0000000143b216f0
"nQuestFSM::WorldTimeSet",0x0000000142d8eb68,0x0000000143b24d00
"uGUIChatMemberList",0x0000000142c15680,0x0000000143a920c0
"nActPugee::DelightWander",0x0000000142b59318,0x0000000143a47928
"cExpeditionMap",0x0000000142b193e8,0x0000000143a37060
"rNpcBasicData",0x0000000142da4640,0x0000000143b2ab48
"sMhSystemGuide",0x0000000142db7080,0x0000000143b2e1f0
"cExpeditionEdit",0x0000000142bf28a0,0x0000000143a8c970
"uGUIHudResultMenu",0x0000000142c1fc40,0x0000000143a92888
"rWwiseContainerList",0x0000000142ea3400,0x0000000144828568
"nQuestFSM::OutlineDisp",0x0000000142d8f378,0x0000000143b25d30
"uMhSky",0x0000000142e35078,0x0000000143b42f08
"nHmAction::cActClimbPoleTurn",0x0000000142d33038,0x0000000143b0bb60
"nEffect::EffectSettingPreset",0x0000000142efbbf0,0x00000001448352b8
"cLimitBreakMaterialSkill",0x0000000142b20530,0x0000000143a38878
"uSpeedTree",0x0000000142efde00,0x00000001448365e0
"cBottleTable",0x0000000142b12148,0x0000000143a34758
"nEmDtTune::cQuestFoodLot",0x0000000142b17688,0x0000000143a36420
"cGUIGuildcardOtomo",0x0000000142b1a818,0x0000000143a374f8
"cAnimationTree",0x0000000142e927c0,0x0000000144824f10
"uAIOtFlat",0x0000000142bfa798,0x0000000143a90530
"cPacketPlHuePlayMusic",0x0000000142bedef8,0x0000000143a8ad00
"nHmAction::cActBigLeverBegin",0x0000000142d33c60,0x0000000143b0f0c0
"nHmTransition::cActionSoftPhase",0x0000000142d4cad8,0x0000000143b126f0
"cMhChainCollision",0x0000000142c39498,0x0000000143a94038
"nQuestFSM::CheckEtcSchedulerIDSet",0x0000000142d8f138,0x0000000143b25908
"cArmorDataXML",0x0000000142b11a00,0x0000000143a343a0
"cZoneContentsPlayerAction",0x0000000142c6deb0,0x0000000143adf548
"cPacketPlCreateInfo",0x0000000142d973f0,0x0000000143b27910
"cWeaponDataGunnerXML",0x0000000142c6c900,0x0000000143adebe0
